match_id,duration,start_time,radiant_team_id,radiant_name,dire_team_id,dire_name,leagueid,league_name,series_id,series_type,radiant_score,dire_score,radiant_win,version
8846607973,1428,1781110277,9425656.0,LSG,9426115.0,Dark Rebellion,18959,Destiny League,1108840.0,1.0,33,22,True,22.0
8846577318,2655,1781108738,10060977.0,Cinqueblinks,10144754.0,Air Defence,18867,Ultras Dota Pro League  2025-26,1108828.0,1.0,49,41,False,22.0
8846559515,1658,1781107953,9426115.0,Dark Rebellion,9425656.0,LSG,18959,Destiny League,1108840.0,1.0,20,38,False,22.0
8846497960,2104,1781105305,9425656.0,LSG,9426115.0,Dark Rebellion,18959,Destiny League,1108840.0,1.0,39,39,False,22.0
8846470956,3316,1781104166,10144754.0,Air Defence,10060977.0,Cinqueblinks,18867,Ultras Dota Pro League  2025-26,1108828.0,1.0,48,73,False,22.0
8846446372,1451,1781103064,9768243.0,Night Force,9878494.0,LV United,18959,Destiny League,1108805.0,1.0,10,36,False,22.0
8846407327,1264,1781101462,9593609.0,Nethercore,9397016.0,Elite Eclipse,18867,Ultras Dota Pro League  2025-26,1108779.0,1.0,40,10,True,22.0
8846381268,1595,1781100664,9878494.0,LV United,9768243.0,Night Force,18959,Destiny League,1108805.0,1.0,44,19,True,22.0
8846318294,1512,1781097959,10145429.0,The Last Titan,9814269.0,Riftwalkers,18959,Destiny League,1108735.0,1.0,39,17,True,22.0
8846302202,2987,1781097429,9397016.0,Elite Eclipse,9593609.0,Nethercore,18867,Ultras Dota Pro League  2025-26,1108779.0,1.0,51,56,False,22.0
8846252680,2337,1781095136,9814269.0,Riftwalkers,10145429.0,The Last Titan,18959,Destiny League,1108735.0,1.0,50,30,True,22.0
8846204406,1787,1781092895,10145429.0,The Last Titan,9814269.0,Riftwalkers,18959,Destiny League,1108735.0,1.0,39,24,True,22.0
8846141051,2048,1781089223,9906210.0,Teiko,8831040.0,Ghost Sheep,18867,Ultras Dota Pro League  2025-26,1108717.0,1.0,45,19,True,22.0
8846121499,1480,1781088110,9426115.0,Dark Rebellion,9768002.0,Lunar Vibes,18959,Destiny League,1108709.0,1.0,11,38,False,22.0
8846094817,1469,1781086816,8831040.0,Ghost Sheep,9906210.0,Teiko,18867,Ultras Dota Pro League  2025-26,1108717.0,1.0,25,47,False,22.0
8846078487,2095,1781085204,9768002.0,Lunar Vibes,9426115.0,Dark Rebellion,18959,Destiny League,1108709.0,1.0,18,36,False,22.0
8846051335,1742,1781083169,9593609.0,Nethercore,9906210.0,Teiko,18867,Ultras Dota Pro League  2025-26,1108703.0,1.0,14,46,False,22.0
8846043140,1860,1781082539,9426115.0,Dark Rebellion,9768002.0,Lunar Vibes,18959,Destiny League,1108709.0,1.0,21,32,False,22.0
8846008340,2239,1781079698,9906210.0,Teiko,9593609.0,Nethercore,18867,Ultras Dota Pro League  2025-26,1108703.0,1.0,49,29,True,22.0
8846007758,1998,1781079685,8629315.0,Wiser Warriors,2443375.0,Foxy gaming,18959,Destiny League,1108701.0,1.0,36,31,True,22.0
8845972593,1622,1781076719,9593609.0,Nethercore,9906210.0,Teiko,18867,Ultras Dota Pro League  2025-26,1108703.0,1.0,41,15,True,22.0
8845964430,1973,1781075969,9767998.0,Nova Pulse,9878494.0,LV United,18959,Destiny League,1108694.0,1.0,29,28,True,22.0
8845963087,2156,1781075851,2443375.0,Foxy gaming,8629315.0,Wiser Warriors,18959,Destiny League,1108701.0,1.0,24,45,False,22.0
8845938226,1690,1781073486,9878494.0,LV United,9767998.0,Nova Pulse,18959,Destiny League,1108694.0,1.0,38,28,True,22.0
8845932861,1980,1781073017,9814269.0,Riftwalkers,9425656.0,LSG,18959,Destiny League,1108693.0,1.0,27,27,True,22.0
8845921886,2520,1781071819,8831040.0,Ghost Sheep,9593609.0,Nethercore,18867,Ultras Dota Pro League  2025-26,1108686.0,1.0,46,52,False,22.0
8845911944,1663,1781070807,9767998.0,Nova Pulse,9878494.0,LV United,18959,Destiny League,1108694.0,1.0,28,26,True,22.0
8845910241,1684,1781070642,9425656.0,LSG,9814269.0,Riftwalkers,18959,Destiny League,1108693.0,1.0,13,23,False,22.0
8845891578,2470,1781068586,9593609.0,Nethercore,8831040.0,Ghost Sheep,18867,Ultras Dota Pro League  2025-26,1108686.0,1.0,37,35,True,22.0
8845885349,2001,1781067887,2443375.0,Foxy gaming,9426115.0,Dark Rebellion,18959,Destiny League,1108680.0,1.0,28,36,False,22.0
8845882184,1908,1781067583,9768243.0,Night Force,10145429.0,The Last Titan,18959,Destiny League,1108674.0,1.0,36,21,True,22.0
8845861620,1701,1781065353,9426115.0,Dark Rebellion,2443375.0,Foxy gaming,18959,Destiny League,1108680.0,1.0,32,11,True,22.0
8845857784,1827,1781064886,10145429.0,The Last Titan,9768243.0,Night Force,18959,Destiny League,1108674.0,1.0,16,27,False,22.0
8845794365,1658,1781057832,8850015.0,DARKNESS GAMING,8970060.0,Moonwalkers,19201,Dota 2 Space League,1108636.0,1.0,32,20,True,22.0
8845775823,1522,1781055740,8970060.0,Moonwalkers,8850015.0,DARKNESS GAMING,19201,Dota 2 Space League,1108636.0,1.0,20,42,False,22.0
8845753599,1862,1781053181,9025669.0,CrimsonSky,9005364.0,Night Vision,19201,Dota 2 Space League,1108602.0,1.0,35,32,True,22.0
8845753183,2493,1781052848,,,,,19752,Immigrant Night Club #1,0.0,0.0,26,19,False,22.0
8845734959,1660,1781050748,9005364.0,Night Vision,9025669.0,CrimsonSky,19201,Dota 2 Space League,1108602.0,1.0,20,33,False,22.0
8845726388,2409,1781049509,10163747.0,Lu Lu Aung Enjoyer,,,19752,Immigrant Night Club #1,0.0,0.0,48,24,True,22.0
8845713497,1855,1781048077,9048057.0,Vitality Warriors,8849850.0,HELLBEAR HEROES,19201,Dota 2 Space League,1108547.0,1.0,28,21,True,22.0
8845691360,1832,1781045570,8849850.0,HELLBEAR HEROES,9048057.0,Vitality Warriors,19201,Dota 2 Space League,1108547.0,1.0,34,29,True,22.0
8845665498,1692,1781043147,9048057.0,Vitality Warriors,8849850.0,HELLBEAR HEROES,19201,Dota 2 Space League,1108547.0,1.0,26,21,True,22.0
8845661057,2446,1781042625,,,10163747.0,Lu Lu Aung Enjoyer,19752,Immigrant Night Club #1,0.0,0.0,48,30,True,22.0
8845626841,2075,1781040005,8957156.0,Silent killer,8850016.0,FLYING FORTUNE,19201,Dota 2 Space League,1108499.0,1.0,40,31,True,22.0
8845591703,1637,1781037653,8850016.0,FLYING FORTUNE,8957156.0,Silent killer,19201,Dota 2 Space League,1108499.0,1.0,15,27,False,22.0
8845578304,2902,1781036750,,,,,19752,Immigrant Night Club #1,0.0,0.0,45,39,True,22.0
8845549918,1762,1781035238,8957156.0,Silent killer,8850016.0,FLYING FORTUNE,19201,Dota 2 Space League,1108499.0,1.0,16,34,False,22.0
8845539034,2213,1781034583,9397016.0,Elite Eclipse,9828921.0,Air Defence,18867,Ultras Dota Pro League  2025-26,1108433.0,1.0,66,36,True,22.0
8845489632,2786,1781031997,10163747.0,Lu Lu Aung Enjoyer,10170329.0,Eva,19752,Immigrant Night Club #1,1108472.0,0.0,46,37,True,22.0
8845455831,3048,1781030294,9397016.0,Elite Eclipse,9828921.0,Air Defence,18867,Ultras Dota Pro League  2025-26,1108433.0,1.0,76,65,False,22.0
8845382430,2128,1781027122,9828921.0,Air Defence,9397016.0,Elite Eclipse,18867,Ultras Dota Pro League  2025-26,1108433.0,1.0,27,38,False,22.0
8845297529,1148,1781022546,10060977.0,Cinqueblinks,9397016.0,Elite Eclipse,18867,Ultras Dota Pro League  2025-26,1108356.0,1.0,9,43,False,22.0
8845253455,2299,1781020566,9768002.0,Lunar Vibes,9878494.0,LV United,18959,Destiny League,1108352.0,1.0,41,43,True,22.0
8845208368,2675,1781018635,9397016.0,Elite Eclipse,10060977.0,Cinqueblinks,18867,Ultras Dota Pro League  2025-26,1108356.0,1.0,73,45,True,22.0
8845202562,1685,1781018358,9878494.0,LV United,9768002.0,Lunar Vibes,18959,Destiny League,1108352.0,1.0,16,39,False,22.0
8845147648,1603,1781016100,8629315.0,Wiser Warriors,10145429.0,The Last Titan,18959,Destiny League,1108219.0,1.0,30,27,False,22.0
8845138821,1667,1781015709,10060977.0,Cinqueblinks,9530716.0,Air Defence,18867,Ultras Dota Pro League  2025-26,1108319.0,1.0,20,35,False,22.0
8845098345,1353,1781014113,10145429.0,The Last Titan,8629315.0,Wiser Warriors,18959,Destiny League,1108219.0,1.0,12,31,False,22.0
8845033219,1861,1781011461,8629315.0,Wiser Warriors,10145429.0,The Last Titan,18959,Destiny League,1108219.0,1.0,20,28,False,22.0
8845013544,3161,1781010819,9828921.0,Air Defence,10060977.0,Cinqueblinks,18867,Ultras Dota Pro League  2025-26,1108188.0,1.0,44,54,True,22.0
8845004588,1818,1781010189,8831040.0,Ghost Sheep,9593609.0,Nethercore,18867,Ultras Dota Pro League  2025-26,1108014.0,1.0,28,51,False,22.0
8844975674,1870,1781008903,9767998.0,Nova Pulse,9426115.0,Dark Rebellion,18959,Destiny League,1108028.0,1.0,12,23,False,22.0
8844932880,1579,1781006859,9426115.0,Dark Rebellion,9767998.0,Nova Pulse,18959,Destiny League,1108028.0,1.0,20,12,True,22.0
8844928609,1970,1781006600,8831040.0,Ghost Sheep,9593609.0,Nethercore,18867,Ultras Dota Pro League  2025-26,1108014.0,1.0,20,46,False,22.0
8844864229,2419,1781003086,9593609.0,Nethercore,8831040.0,Ghost Sheep,18867,Ultras Dota Pro League  2025-26,1108014.0,1.0,39,62,False,22.0
8844855148,1596,1781002546,9768243.0,Night Force,9768002.0,Lunar Vibes,18959,Destiny League,1107998.0,1.0,38,23,True,22.0
8844803873,2254,1780999085,9768002.0,Lunar Vibes,9768243.0,Night Force,18959,Destiny League,1107998.0,1.0,28,39,False,22.0
8844802545,2937,1780998915,9482420.0,Eye Gaming,9593609.0,Nethercore,18867,Ultras Dota Pro League  2025-26,1107985.0,1.0,48,43,True,22.0
8844771611,1484,1780996655,9878494.0,LV United,9426115.0,Dark Rebellion,18959,Destiny League,1107970.0,1.0,5,24,False,22.0
8844764695,2308,1780996092,9482420.0,Eye Gaming,9593609.0,Nethercore,18867,Ultras Dota Pro League  2025-26,1107985.0,1.0,52,41,True,22.0
8844738309,1840,1780994055,9426115.0,Dark Rebellion,9878494.0,LV United,18959,Destiny League,1107970.0,1.0,29,17,True,22.0
8844698415,2494,1780990779,9878494.0,LV United,9426115.0,Dark Rebellion,18959,Destiny League,1107970.0,1.0,29,21,True,22.0
8844694109,2547,1780990707,9593609.0,Nethercore,9834545.0,Eye Gaming,18867,Ultras Dota Pro League  2025-26,1107969.0,1.0,67,47,True,22.0
8844672236,1658,1780988400,9814269.0,Riftwalkers,9768243.0,Night Force,18959,Destiny League,1107952.0,1.0,19,35,False,22.0
8844666149,1964,1780987811,2443375.0,Foxy gaming,10145429.0,The Last Titan,18959,Destiny League,1107946.0,1.0,31,22,True,22.0
8844645858,1753,1780985733,9768243.0,Night Force,9814269.0,Riftwalkers,18959,Destiny League,1107952.0,1.0,38,21,True,22.0
8844635688,2378,1780984674,10145429.0,The Last Titan,2443375.0,Foxy gaming,18959,Destiny League,1107946.0,1.0,38,26,False,22.0
8844625701,1641,1780983566,9461271.0,Elite Eclipse,9564888.0,Dominion,18867,Ultras Dota Pro League  2025-26,1107937.0,1.0,21,45,False,22.0
8844621970,1717,1780983193,9767998.0,Nova Pulse,9768002.0,Lunar Vibes,18959,Destiny League,1107926.0,1.0,29,37,False,22.0
8844609584,1385,1780981874,9425656.0,LSG,8629315.0,Wiser Warriors,18959,Destiny League,1107930.0,1.0,21,6,True,22.0
8844603596,1209,1780981210,9564888.0,Dominion,9461271.0,Elite Eclipse,18867,Ultras Dota Pro League  2025-26,1107937.0,1.0,32,6,True,22.0
8844599139,1717,1780980708,9768002.0,Lunar Vibes,9767998.0,Nova Pulse,18959,Destiny League,1107926.0,1.0,19,30,False,22.0
8844585813,2022,1780979249,8629315.0,Wiser Warriors,9425656.0,LSG,18959,Destiny League,1107930.0,1.0,26,30,False,22.0
8844574370,1782,1780978076,9767998.0,Nova Pulse,9768002.0,Lunar Vibes,18959,Destiny League,1107926.0,1.0,20,42,False,22.0
8844570909,1976,1780977573,9593609.0,Nethercore,9461271.0,Elite Eclipse,18867,Ultras Dota Pro League  2025-26,1107911.0,1.0,35,45,False,22.0
8844544356,2068,1780974572,9461271.0,Elite Eclipse,9593609.0,Nethercore,18867,Ultras Dota Pro League  2025-26,1107911.0,1.0,41,14,True,22.0
8844541331,1638,1780974172,10081473.0,F-150,7155747.0,Old Resort,19467,Liga OverPower Season 2,1107899.0,3.0,39,23,True,22.0
8844515613,1692,1780971183,10081473.0,F-150,7155747.0,Old Resort,19467,Liga OverPower Season 2,1107899.0,3.0,42,11,True,22.0
8844495317,1852,1780968741,8850015.0,DARKNESS GAMING,9048057.0,Vitality Warriors,19201,Dota 2 Space League,1107869.0,1.0,27,40,False,22.0
8844477968,1533,1780966632,9048057.0,Vitality Warriors,8850015.0,DARKNESS GAMING,19201,Dota 2 Space League,1107869.0,1.0,10,26,False,22.0
8844460509,1602,1780964440,8850015.0,DARKNESS GAMING,9048057.0,Vitality Warriors,19201,Dota 2 Space League,1107869.0,1.0,12,28,False,22.0
8844439390,1991,1780961749,8957156.0,Silent killer,8849850.0,HELLBEAR HEROES,19201,Dota 2 Space League,1107846.0,1.0,40,30,True,22.0
8844417335,1741,1780959510,8849850.0,HELLBEAR HEROES,8957156.0,Silent killer,19201,Dota 2 Space League,1107846.0,1.0,16,27,False,22.0
8844391287,1951,1780956751,9025669.0,CrimsonSky,8970060.0,Moonwalkers,19201,Dota 2 Space League,1107835.0,1.0,24,32,False,22.0
8844374837,2582,1780955227,10144212.0,Bot 5 yout,10163747.0,Lu Lu Aung Enjoyer,19752,Immigrant Night Club #1,1107838.0,0.0,45,30,True,22.0
8844360254,1951,1780954144,8970060.0,Moonwalkers,9025669.0,CrimsonSky,19201,Dota 2 Space League,1107835.0,1.0,34,27,True,22.0
8844325113,1730,1780951612,,,,,19752,Immigrant Night Club #1,0.0,0.0,50,19,True,22.0
8844322373,1915,1780951460,9005364.0,Night Vision,8850016.0,FLYING FORTUNE,19201,Dota 2 Space League,1107817.0,1.0,39,28,True,22.0
8844308689,1765,1780950971,9600141.0,Zero Tenacity,9872558.0,VP.Prodigy,18866,European Pro League  2025-2026 Season,1107774.0,1.0,36,11,True,22.0
8844281257,1884,1780949032,8850016.0,FLYING FORTUNE,9005364.0,Night Vision,19201,Dota 2 Space League,1107817.0,1.0,16,32,False,22.0
8844244719,2345,1780947009,9600141.0,Zero Tenacity,9872558.0,VP.Prodigy,18866,European Pro League  2025-2026 Season,1107774.0,1.0,27,19,True,22.0
8844132483,2562,1780942074,9600141.0,Zero Tenacity,9872558.0,VP.Prodigy,18866,European Pro League  2025-2026 Season,1107774.0,1.0,18,41,False,22.0
8844088425,2028,1780939189,9691942.0,Nethercore,9530716.0,Air Defence,18867,Ultras Dota Pro League  2025-26,983468.0,1.0,42,27,True,22.0
8844054970,2490,1780937555,9600141.0,Zero Tenacity,10164643.0,Summer Bear,18866,European Pro League  2025-2026 Season,1107717.0,1.0,37,21,True,22.0
8844029922,1943,1780936412,2443375.0,Foxy gaming,9767998.0,Nova Pulse,18959,Destiny League,1107720.0,1.0,39,30,True,22.0
8844016446,2190,1780935746,9530716.0,Air Defence,9691942.0,Nethercore,18867,Ultras Dota Pro League  2025-26,983468.0,1.0,54,22,True,22.0
8843980398,1625,1780934147,9767998.0,Nova Pulse,2443375.0,Foxy gaming,18959,Destiny League,1107720.0,1.0,38,24,True,22.0
8843929877,2331,1780931958,9593609.0,Nethercore,9530716.0,Air Defence,18867,Ultras Dota Pro League  2025-26,1107716.0,1.0,59,48,True,22.0
8843923108,1646,1780931706,2443375.0,Foxy gaming,9767998.0,Nova Pulse,18959,Destiny League,1107720.0,1.0,37,22,True,22.0
8843915671,4205,1780931371,10164643.0,Summer Bear,9600141.0,Zero Tenacity,18866,European Pro League  2025-2026 Season,1107717.0,1.0,31,37,False,22.0
8843861335,1619,1780929292,9878494.0,LV United,10145429.0,The Last Titan,18959,Destiny League,1107672.0,1.0,36,40,False,22.0
8843806176,1909,1780927047,9593609.0,Nethercore,9397016.0,Elite Eclipse,18867,Ultras Dota Pro League  2025-26,1107662.0,1.0,44,16,True,22.0
8843803396,1629,1780926984,10145429.0,The Last Titan,9878494.0,LV United,18959,Destiny League,1107672.0,1.0,37,16,True,22.0
8843760302,1475,1780925234,10101793.0,BALU TEAM,9872558.0,VP.Prodigy,18866,European Pro League  2025-2026 Season,1107637.0,1.0,14,32,False,22.0
8843746483,1621,1780924694,9878494.0,LV United,10145429.0,The Last Titan,18959,Destiny League,1107672.0,1.0,29,16,True,22.0
8843726231,2626,1780923849,10151159.0,法式可颂蛋挞,10144936.0,软柿子人身意外饱险,19682,刀塔扭蛋杯,1107664.0,1.0,24,52,False,22.0
8843715589,1669,1780923844,9397016.0,Elite Eclipse,9593609.0,Nethercore,18867,Ultras Dota Pro League  2025-26,1107662.0,1.0,22,36,False,22.0
8843693228,1606,1780922436,9814269.0,Riftwalkers,8629315.0,Wiser Warriors,18959,Destiny League,1107638.0,1.0,18,26,False,22.0
8843653467,1804,1780920725,8831040.0,Ghost Sheep,9397016.0,Elite Eclipse,18867,Ultras Dota Pro League  2025-26,1107617.0,1.0,13,45,False,22.0
8843643476,2184,1780920194,10144936.0,软柿子人身意外饱险,10151159.0,法式可颂蛋挞,19682,刀塔扭蛋杯,1107642.0,1.0,27,18,True,22.0
8843638733,1793,1780920251,8629315.0,Wiser Warriors,9814269.0,Riftwalkers,18959,Destiny League,1107638.0,1.0,31,23,True,22.0
8843636057,3254,1780920268,10101793.0,BALU TEAM,9872558.0,VP.Prodigy,18866,European Pro League  2025-2026 Season,1107637.0,1.0,35,37,False,22.0
8843587707,2465,1780917278,8831040.0,Ghost Sheep,9397016.0,Elite Eclipse,18867,Ultras Dota Pro League  2025-26,1107617.0,1.0,56,22,True,22.0
8843567306,2330,1780916513,10157986.0,D Family,9098294.0,Carstensz Esports,18865,EPL World Series: Southeast Asia 2025-2026 Season ,1107609.0,1.0,19,39,False,22.0
8843562299,2000,1780915835,9767998.0,Nova Pulse,9768002.0,Lunar Vibes,18959,Destiny League,1107615.0,1.0,37,47,False,22.0
8843560379,2172,1780916262,10163973.0,RE ARISE,10170167.0,Nande+4,18866,European Pro League  2025-2026 Season,1107610.0,1.0,35,27,True,22.0
8843528442,2404,1780913795,9397016.0,Elite Eclipse,8831040.0,Ghost Sheep,18867,Ultras Dota Pro League  2025-26,1107617.0,1.0,55,35,True,22.0
8843520635,1868,1780913191,9768002.0,Lunar Vibes,9767998.0,Nova Pulse,18959,Destiny League,1107615.0,1.0,37,25,True,22.0
8843517459,1687,1780912931,10157986.0,D Family,9098294.0,Carstensz Esports,18865,EPL World Series: Southeast Asia 2025-2026 Season ,1107609.0,1.0,10,33,False,22.0
8843512570,2141,1780912589,10163973.0,RE ARISE,10170167.0,Nande+4,18866,European Pro League  2025-2026 Season,1107610.0,1.0,34,21,True,22.0
8843478384,2047,1780910151,9426115.0,Dark Rebellion,9425656.0,LSG,18959,Destiny League,1107606.0,1.0,33,36,False,22.0
8843465364,1706,1780909317,10170167.0,Nande+4,10163973.0,RE ARISE,18866,European Pro League  2025-2026 Season,1107610.0,1.0,27,15,True,22.0
8843460289,2613,1780909065,10157986.0,D Family,9098294.0,Carstensz Esports,18865,EPL World Series: Southeast Asia 2025-2026 Season ,1107609.0,1.0,36,31,True,22.0
8843446278,1773,1780907710,9425656.0,LSG,9426115.0,Dark Rebellion,18959,Destiny League,1107606.0,1.0,33,28,True,22.0
8843410204,2158,1780904807,9426115.0,Dark Rebellion,9425656.0,LSG,18959,Destiny League,1107606.0,1.0,41,33,True,22.0
8843385322,2470,1780902643,9878494.0,LV United,9814269.0,Riftwalkers,18959,Destiny League,1107599.0,1.0,44,53,False,22.0
8843379010,1721,1780901932,2443375.0,Foxy gaming,9768243.0,Night Force,18959,Destiny League,1107601.0,1.0,18,25,False,22.0
8843359039,1746,1780899955,9814269.0,Riftwalkers,9878494.0,LV United,18959,Destiny League,1107599.0,1.0,14,29,False,22.0
8843354296,1756,1780899489,9768243.0,Night Force,2443375.0,Foxy gaming,18959,Destiny League,1107601.0,1.0,29,18,True,22.0
8843334845,1808,1780897434,9878494.0,LV United,9814269.0,Riftwalkers,18959,Destiny League,1107599.0,1.0,32,33,False,22.0
8843327615,1938,1780896615,8629315.0,Wiser Warriors,9768002.0,Lunar Vibes,18959,Destiny League,1107589.0,1.0,27,32,False,22.0
8843309121,2030,1780894555,10145429.0,The Last Titan,9767998.0,Nova Pulse,18959,Destiny League,1107592.0,1.0,26,47,False,22.0
8843305192,1824,1780894117,9768002.0,Lunar Vibes,8629315.0,Wiser Warriors,18959,Destiny League,1107589.0,1.0,32,15,True,22.0
8843288026,2468,1780892198,10157986.0,D Family,10150434.0,DIREBORN,18865,EPL World Series: Southeast Asia 2025-2026 Season ,1107580.0,1.0,21,37,False,22.0
8843284843,1796,1780891886,9767998.0,Nova Pulse,10145429.0,The Last Titan,18959,Destiny League,1107592.0,1.0,33,18,True,22.0
8843282089,1968,1780891577,8629315.0,Wiser Warriors,9768002.0,Lunar Vibes,18959,Destiny League,1107589.0,1.0,37,27,True,22.0
8843246935,2763,1780887909,10150434.0,DIREBORN,10157986.0,D Family,18865,EPL World Series: Southeast Asia 2025-2026 Season ,1107580.0,1.0,37,23,True,22.0
8843195832,1748,1780881958,8850016.0,FLYING FORTUNE,9025669.0,CrimsonSky,19201,Dota 2 Space League,1107543.0,1.0,15,28,False,22.0
8843174025,1956,1780879467,9025669.0,CrimsonSky,8850016.0,FLYING FORTUNE,19201,Dota 2 Space League,1107543.0,1.0,23,27,True,22.0
8843154446,1643,1780877131,8849850.0,HELLBEAR HEROES,9005364.0,Night Vision,19201,Dota 2 Space League,1107520.0,1.0,30,14,True,22.0
8843141615,3071,1780875669,,,,,19752,Immigrant Night Club #1,0.0,0.0,24,42,False,22.0
8843131397,1937,1780874637,9005364.0,Night Vision,8849850.0,HELLBEAR HEROES,19201,Dota 2 Space League,1107520.0,1.0,24,35,False,22.0
8843120454,2629,1780873630,2647338.0,MightyGods,2114225.0,KINGSURF,19467,Liga OverPower Season 2,1107499.0,3.0,50,59,True,22.0
8843104532,1754,1780872150,8850015.0,DARKNESS GAMING,8957156.0,Silent killer,19201,Dota 2 Space League,1107497.0,1.0,27,27,False,22.0
8843094091,2927,1780871154,,,,,19752,Immigrant Night Club #1,0.0,0.0,48,56,False,22.0
8843084052,1308,1780870428,9988580.0,OwNing ProS DaiLy,10034132.0,Ositos Tilteados,19467,Liga OverPower Season 2,1107501.0,3.0,37,8,True,22.0
8843075828,2348,1780869747,2647338.0,MightyGods,2114225.0,KINGSURF,19467,Liga OverPower Season 2,1107499.0,0.0,44,26,True,22.0
8843074168,1788,1780869812,8957156.0,Silent killer,8850015.0,DARKNESS GAMING,19201,Dota 2 Space League,1107497.0,1.0,33,17,True,22.0
8843036194,1878,1780866937,9048057.0,Vitality Warriors,8970060.0,Moonwalkers,19201,Dota 2 Space League,1107459.0,1.0,19,36,False,22.0
8842997147,1909,1780864577,8970060.0,Moonwalkers,9048057.0,Vitality Warriors,19201,Dota 2 Space League,1107459.0,1.0,33,22,True,22.0
8842990240,2217,1780864134,9492680.0,Germans Dorfers,10144212.0,Bot 5 yout,19752,Immigrant Night Club #1,1107468.0,0.0,55,22,True,22.0
8842965487,2149,1780863229,10164643.0,Summer Bear,9872558.0,VP.Prodigy,18866,European Pro League  2025-2026 Season,1107411.0,1.0,16,37,False,22.0
8842959828,1543,1780862526,9048057.0,Vitality Warriors,8970060.0,Moonwalkers,19201,Dota 2 Space League,1107459.0,1.0,29,12,True,22.0
8842924338,1953,1780860778,9627650.0,5vpotoke,9433599.0,322,16251,Party To Play league,1107447.0,0.0,36,21,True,22.0
8842905182,1997,1780859749,10164643.0,Summer Bear,9872558.0,VP.Prodigy,18866,European Pro League  2025-2026 Season,1107411.0,1.0,9,42,False,22.0
8842902720,2793,1780859627,10163747.0,Lu Lu Aung Enjoyer,10144212.0,Bot 5 yout,19752,Immigrant Night Club #1,1107442.0,0.0,55,27,True,22.0
8842898664,2675,1780859431,9828921.0,Air Defence,10164106.0,Silent Shadows,18867,Ultras Dota Pro League  2025-26,1107418.0,1.0,46,50,False,22.0
8842845018,1888,1780857145,9823272.0,Team Yandex,10150538.0,LGD Gaming,19101,BLAST SLAM VII,1107308.0,2.0,29,6,True,22.0
8842827817,2185,1780856017,10169971.0,Огузки,10163435.0,BoomBoys,19176,SIVVIT League,1107419.0,0.0,11,36,False,22.0
8842826348,1687,1780855985,10164106.0,Silent Shadows,9828921.0,Air Defence,18867,Ultras Dota Pro League  2025-26,1107418.0,1.0,44,17,True,22.0
8842807923,2643,1780855404,10164643.0,Summer Bear,9872558.0,VP.Prodigy,18866,European Pro League  2025-2026 Season,1107411.0,1.0,34,16,True,22.0
8842749896,1538,1780852365,9828921.0,Air Defence,9397016.0,Elite Eclipse,18867,Ultras Dota Pro League  2025-26,1107346.0,1.0,17,49,False,22.0
8842722527,3129,1780851079,9823272.0,Team Yandex,10150538.0,LGD Gaming,19101,BLAST SLAM VII,1107308.0,2.0,26,24,False,22.0
8842698483,2543,1780850016,10163435.0,BoomBoys,,,19176,SIVVIT League,0.0,0.0,49,29,True,22.0
8842688380,4205,1780849571,10169971.0,Огузки,9148992.0,УЗНИКИ ДЖОКЕРГЕ,19176,SIVVIT League,1107380.0,0.0,49,36,True,22.0
8842659684,3037,1780848346,9828921.0,Air Defence,9397016.0,Elite Eclipse,18867,Ultras Dota Pro League  2025-26,1107346.0,1.0,54,43,False,22.0
8842596730,2532,1780846198,10150538.0,LGD Gaming,9823272.0,Team Yandex,19101,BLAST SLAM VII,1107308.0,2.0,14,33,False,22.0
8842580299,2295,1780845133,9397016.0,Elite Eclipse,9828921.0,Air Defence,18867,Ultras Dota Pro League  2025-26,1107346.0,1.0,31,42,False,22.0
8842574375,660,1780844899,10169971.0,Огузки,,,19176,SIVVIT League,0.0,0.0,17,0,True,22.0
8842570779,2597,1780844759,10163435.0,BoomBoys,10032769.0,porebrik,19176,SIVVIT League,1107341.0,0.0,32,20,True,22.0
8842559153,2990,1780844315,9148992.0,УЗНИКИ ДЖОКЕРГЕ,10158044.0,CHIDORI STORM,19176,SIVVIT League,1107339.0,0.0,51,38,True,22.0
8842468101,2884,1780840990,9823272.0,Team Yandex,10150538.0,LGD Gaming,19101,BLAST SLAM VII,1107308.0,2.0,32,12,True,22.0
8842439464,2130,1780839977,10150291.0,GOD SYSTEM,,,19176,SIVVIT League,0.0,0.0,21,38,False,22.0
8842439090,1959,1780839965,10032769.0,porebrik,9467264.0,MakeevkaTeam,19176,SIVVIT League,1107302.0,0.0,46,19,True,22.0
8842438058,2270,1780839927,8815927.0,KULAK TEAM,9148992.0,УЗНИКИ ДЖОКЕРГЕ,19176,SIVVIT League,1107301.0,0.0,34,45,False,22.0
8842432544,1764,1780839731,10163435.0,BoomBoys,10137019.0,DayDreams,19176,SIVVIT League,1107300.0,0.0,34,6,True,22.0
8842427685,1126,1780839558,10169971.0,Огузки,,,19176,SIVVIT League,0.0,0.0,44,4,True,22.0
8842425530,3026,1780839479,10108233.0,ShIShUlI,10158044.0,CHIDORI STORM,19176,SIVVIT League,1107297.0,0.0,32,47,False,22.0
8842386728,4272,1780838115,9366802.0,超耐磨,10144936.0,软柿子人身意外饱险,19682,刀塔扭蛋杯,1107285.0,1.0,32,40,False,22.0
